Open,High,Low,Close,Volume,Symbol
17.3401,17.3989,17.0091,17.2992,588823371.67688,AAPL
17.1616,17.4737,17.0739,17.3282,563747872.62572,AAPL
17.4927,17.5325,17.3062,17.369,399751909.98456,AAPL
17.2016,17.4887,17.1826,17.2534,467519136.95596,AAPL
17.1268,17.2773,16.9742,16.9932,419228695.6926,AAPL
17.0928,17.1467,16.7977,16.8407,558426673.18532,AAPL
16.8675,16.9523,16.4718,16.6253,664336009.96798,AAPL
16.6034,16.6681,16.1387,16.1387,723428628.98986,AAPL
16.2544,16.5446,15.8975,16.1467,858727563.73326,AAPL
16.2714,17.0948,16.2574,17.0879,750524551.02311,AAPL
17.3401,17.4707,16.8227,16.9543,814619038.41924,AAPL
16.9712,17.4388,16.8417,17.37,689721244.90693,AAPL
17.5325,17.5505,17.0859,17.2106,503390261.84164,AAPL
17.1896,17.2274,17.0011,17.1188,384839168.25367,AAPL
17.38,17.4747,17.2106,17.4229,446131289.8276,AAPL
17.3282,17.6561,17.2484,17.6313,620780838.36859,AAPL
17.6791,17.703,17.3979,17.5863,576884624.68116,AAPL
17.3272,17.4338,17.064,17.0789,610884384.86183,AAPL
17.0938,17.2773,16.6971,17.1796,653074935.73348,AAPL
17.0869,17.2454,16.9962,17.1358,455101104.48257,AAPL
17.2862,17.4697,17.2164,17.3979,431811495.21245,AAPL
17.5743,17.5753,17.369,17.4059,445406916.05148,AAPL
17.4029,17.6741,17.3222,17.6661,407325605.1259,AAPL
17.8924,17.9164,17.371,17.389,693256752.16718,AAPL
17.4887,17.5545,17.2524,17.5405,510808427.02596,AAPL
17.4907,17.6093,17.365,17.4189,344549399.54373,AAPL
17.391,17.4607,17.2694,17.3999,405525391.78781,AAPL
17.383,17.4937,17.3401,17.4777,392848505.15483,AAPL
17.382,17.8974,17.365,17.8326,516122419.55056,AAPL
17.7608,17.9622,17.7509,17.8834,423689962.12959,AAPL
17.9074,17.9402,17.6801,17.8316,421195703.24164,AAPL
17.8226,17.9084,17.5783,17.5843,382873345.30693,AAPL
17.6263,17.7229,17.5185,17.7209,333865846.51571,AAPL
17.5743,17.6501,17.365,17.376,335461143.71644,AAPL
17.3939,17.4897,17.2723,17.4149,324479277.53646,AAPL
17.5056,17.5575,17.4119,17.4897,238092109.4688,AAPL
17.4039,17.4747,17.2194,17.3242,331924539.11926,AAPL
17.5943,17.7788,17.4817,17.7788,493990000.22392,AAPL
17.8007,18.0669,17.7678,18.04,469090688.94896,AAPL
18.1108,18.2653,18.0838,18.2473,283561226.25786,AAPL
18.2833,18.703,18.2553,18.5684,567947023.98688,AAPL
18.4816,18.5235,18.3141,18.4447,491491827.43404,AAPL
18.4258,18.689,18.3899,18.688,444795381.41224,AAPL
18.8126,18.8714,18.4268,18.5155,599558276.86365,AAPL
18.4517,18.4996,18.1815,18.3999,550194399.34663,AAPL
18.2733,18.3709,18.044,18.2324,501761428.66007,AAPL
18.3561,18.4846,18.2653,18.4159,365443291.58503,AAPL
18.4208,18.6192,18.4178,18.4766,353471184.14225,AAPL
18.5963,18.6162,18.362,18.4776,344520583.91718,AAPL
18.4667,18.5205,18.3739,18.4557,296030296.93529,AAPL
18.6102,18.7338,18.4477,18.703,511939382.1911,AAPL
18.663,18.706,18.3789,18.3959,466035974.75087,AAPL
18.0948,18.4457,17.8924,18.3829,571942211.10531,AAPL
18.4906,18.5614,18.2214,18.2942,659226838.29098,AAPL
17.4887,17.6801,17.3541,17.5046,1028915829.7885,AAPL
17.6491,17.6681,17.364,17.5016,477071527.18744,AAPL
17.5056,17.8346,17.4029,17.8146,473887421.51783,AAPL
17.9912,18.2483,17.8954,18.1148,444585116.00807,AAPL
18.3639,18.6222,18.3491,18.5953,542033406.26836,AAPL
18.7508,18.7658,18.357,18.4737,450864094.99718,AAPL
18.3521,18.5933,18.2733,18.5026,389688174.78445,AAPL
18.681,18.8136,18.6182,18.7438,404275068.63194,AAPL
18.7927,19.0229,18.7308,18.9532,354457604.78679,AAPL
18.9591,19.0269,18.8146,18.9013,340733388.28808,AAPL
18.8575,18.9921,18.7877,18.8714,286435848.80832,AAPL
18.8894,19.0081,18.8874,18.9771,258968816.25078,AAPL
18.9163,19.0091,18.9163,19.0081,227753936.72098,AAPL
19.0599,19.2612,19.0559,19.2612,325295731.32224,AAPL
19.3191,19.5264,19.2682,19.3141,397100899.4244,AAPL
19.3011,19.3838,19.1915,19.2882,300646766.33494,AAPL
19.2991,19.4686,19.2772,19.4566,297437391.82435,AAPL
19.5663,19.8175,19.5314,19.8145,516947690.14772,AAPL
19.8733,20.335,19.8704,20.335,716205540.02032,AAPL
20.5105,20.6361,19.8833,20.0588,947542504.50849,AAPL
20.01,20.4536,19.8145,20.4496,659910404.97525,AAPL
20.3649,20.4815,20.2124,20.2582,490509232.42301,AAPL
20.1645,20.4685,20.0429,20.2762,505088186.12502,AAPL
